"TRAYQQQ128F9301AB4","Isley Brothers","Take Me To The Next Phase (Parts 1 & 2)"
"TRAYRLE128F92D659E","Keri Hilson","Intuition"
"TRAYTQH128F148E333","The Watts 103rd. Street Rhythm Band","Spreadin' Honey (Album Version) (2006 Remastered)"
"TRAYVEL128F149F631","Corinne Bailey Rae","Call Me When You Get This"
"TRAYXAL128F9309341","Jackson 5","ABC"
"TRAYXYJ128F1492AC2","Mary J. Blige","No One Will Do"
"TRAYZSS128F92DE23B","Carla Thomas","Pick Up The Pieces"
"TRAYZWJ128F933672D","Deniece Williams","Black Butterfly"
"TRAZEEF128E0796856","Randy Crawford","Hymn Of The Big Wheel"
"TRAZHZJ128F428E851","Stevie Wonder","Blowin' In The Wind"
"TRAZJAF12903CEC8AC","N'Dambi","The World Is A Beat"
"TRAZKTZ128F9329824","Diana Ross","Reach Out And Touch (Somebody's Hand)"
"TRAZLLR128F42A8DCC","Ayo","These Days"
"TRAZOZO128F931B0A1","Marvin Gaye","Pride And Joy"
"TRAZQGW128F931197C","Percy Sledge","It Tears Me Up"
"TRAZQPP128F93208CB","Nneka","Mind vs. Heart"
"TRAZSDN128F42B65CD","Sunshine Anderson","Heard It All Before"
"TRAZUFU128F42AF80E","Aretha Franklin","Here We Go Again"
"TRAZVMK128F4278254","Ann Peebles","I'm Gonna Tear Your Playhouse Down"
"TRAZXBO128F429DA70","Blackbyrds","Do It_ Fluid"
"TRAZYAX128F9329061","THE FATBACK BAND","Double Dutch"
"TRAZYFU128F4299109","Loose Ends","Stay A Little While_ Child"
"TRBABFU12903CDFE14","Eldridge Holmes","Love Problem"
"TRBACUF128F4247F8C","Mint Condition","Call Me"
"TRBADDK128F4263C9C","Sharon Jones & The Dap-Kings","What Have You Done For Me Lately?"
"TRBADKB128F930CDCF","Adriana Evans","Remember The Love"
"TRBAEVM128EF356F35","The Salsoul Orchestra","Getaway"
"TRBAHBV128F92FE68A","The Coasters","Zing Went The Strings Of My Heart"
"TRBAIQY128F428CC47","Kenny Lattimore","Don't Deserve"
"TRBAOYV128F4228D0F","Jill Scott","The Fact Is ( I Need You) - Live"
"TRBARSX12903D03AE5","Sade","Morning Bird"
"TRBARYY128F1482E37","Little Beaver","Let's Stick Together"
"TRBATRK128F4271EC0","Aretha Franklin","You'll Lose A Good Thing"
"TRBAUKY128F9326DB2","Isaac Hayes","The End Theme"
"TRBBAKE128F4292EB1","Spinners","Knack For Me"
"TRBBALE128F92D4F2F","Jazmine Sullivan","One Night Stand"
"TRBBANU128F422B87B","Ayo","Only You"
"TRBBBAO128F148B2D0","Thicke","Cherry Blue Skies"
"TRBBCOM128F92F1208","The Shirelles","Foolish Little Girl"
"TRBBDNX128F1495706","O.V. Wright","Eight Men_ Four Women"
"TRBBEBO128F4230A8D","Patrice Rushen","Number One (12' Version)"
"TRBBGFP128F148D448","Sisqo","So Sexual"
"TRBBIZV12903CE8455","Lefties Soul Connection","Wellie Wanging"
"TRBBJZL128F92F822B","Keri Hilson / Kanye West / Ne-Yo","Knock You Down"
"TRBBKEW128F148AD0D","Otis Redding","Don't Be Afraid Of Love"
"TRBBKGH128F145684E","Mary J. Blige","Seven Days"
"TRBBKHO128F427E901","Luther Vandross","She's So Good To Me"
"TRBBMET128F92D0DD9","The New Mastersounds","Afternoon At Gigi's"
"TRBBOHM128F4255A40","Cicero Blake","Waiting on You"
"TRBBOOD128F9335341","Jackson 5","Lookin' Through The Windows"
"TRBBWMV128F92D08E4","The Sound Stylistics","Night Theme"
"TRBBYSX128F14629C1","Parliament","I Misjudged You"
"TRBBZRR128F92E53F5","The Dramatics","In The Rain"
"TRBCAST12903CA765A","Lalah Hathaway","If U Ever"
"TRBCBAQ128F93251E9","The Foreign Exchange","Valediction"
"TRBCBIO12903CC9109","José James","CODE"
"TRBCBMO128F92C77B9","Leigh Jones","Same Game"
"TRBCBNX128F427795D","The Temptations","Never Let You Down"
"TRBCBPL128F92F37AC","Eric Roberson","Too Soon"
"TRBCDYB128E0792D73","Smokey Robinson","The Agony And The Ecstasy"
"TRBCFQG128F42AFCAE","Raheem Devaughn","Catch 22"
"TRBCFUG128F92C1D96","Amerie","Crazy Wonderful"
"TRBCJFP128F1495CA2","The Supremes","Come Together"
"TRBCNGI128F42597B4","Sade","Slave Song"
"TRBCOLQ128F92F3F44","Donald McCollum","U Don't Want My Love"
"TRBCQQH128E0791D0E","Barbara Carr","Don't Knock Love"
"TRBCQWC128F9309B13","Brutha","Afraid Of Love"
"TRBCRCD128F92FFC9B","Brandy","Camouflage"
"TRBCRDK128E0793194","Syreeta","You Made Me Feel Like (Everything Is Alright)"
"TRBCUHZ128F931C08B","Chairmen Of The Board","Give Me Just A Little More Time"
"TRBCVKD128F1473B98","The Impressions","Need To Belong To Someone"
"TRBCVSA128E0792027","Stevie Wonder","Stay Gold"
"TRBCWHN128F92CE95A","Shy'm","Si tu savais"
"TRBCXBV128F4230776","The Soul Children","Don't Take My Sunshine"
"TRBCXTX128F14775C9","Con Funk Shun","Chase Me"
"TRBCYDB128F92E71A2","Bobby Womack","Woman's Gotta Have It"
"TRBCYEC128F92E9B5F","Miki Howard","I've Been Through It"
"TRBCYGB128F935E300","Beverlei Brown","Gonna Get Over You (Full Flava Mix)"
"TRBCYIZ128F148E385","Faze-O","Riding High"
"TRBCZNE12903D09503","Whitney Houston","You Give Good Love"
"TRBDAAB12903CA6A79","Dwele","What's Not To Love"
"TRBDARS128F145D0A6","Little Anthony & The Imperials","Take Me Back"
"TRBDBRP128F145FB53","Dru Hill","My Angel / How Could You"
"TRBDCXF128F42657DA","3LW","This Year (It's All About You)"
"TRBDEWK128E079474F","Tavares","Free Ride"
"TRBDGKP128F4260C70","John Legend","Heaven"
"TRBDGYE128F932A759","Natalie","I Can't Wait"
"TRBDHLX128F428AB09","Isaac Hayes","Monologue: Ike's Rap I"
"TRBDHSK12903CE17C5","Ray J / Mya","Sexy"
"TRBDILT128F42467E5","Bettye Swann","Make Me Yours"
"TRBDNGV128EF3431B5","Ayo","Watching You"
"TRBDNHG128F4290166","Gil Scott-Heron","Sex Education: Ghetto Style"
"TRBDOMM12903CA0A9B","Minnie Riperton","Completeness"
"TRBDQKH128F42B79D0","Brian McKnight","Christmas Time Is Here"
"TRBDSLA128F4288246","Toni Braxton","Best Friend"
"TRBDTUA128F42598BB","Jamiroquai","King For A Day"
"TRBDYYN128F92F383F","James Taylor Quartet","Got To Give It Up"
"TRBDZSB128F92D1767","Patti LaBelle","Over The Rainbow"
"TRBEFXF128F4263CE9","Musiq","Dontchange"
"TRBEHSZ128F92EF291","Sir Charles Jones","Let's Get It On"
"TRBEKVF128F42306E1","Shirley Brown","Woman To Woman"
"TRBELMK12903D03CC0","Eamon","All Over Love"
"TRBELUD128F92CFCF5","Robin Thicke","Magic"
"TRBEMLO12903CB2B54","YahZarah","Have A Heart"
"TRBENIW128F4276506","Johnny Gill","One Small Light"
"TRBENPS128F426F084","Bill Withers","Use Me"
"TRBENRH128F429FE75","Mario","Let Me Love You"
"TRBEQIY128F1495B77","Leon Ware","French Waltz"
"TRBEQKP128F1456BA5","Lamont Dozier","Breaking Out All Over"
"TRBERFH128F92F77D8","Destiny's Child","Winter Paradise"
"TRBEUMG128F422305C","James Hunter","Class Act"
"TRBEXEL128F427FC2E","Amerie","All I Need"
"TRBEXFO128F426FE4F","LaVern Baker","Get Up_ Get Up (You Sleepy Head)"
"TRBEXSJ128F1456A7E","Res","How I Do"
"TRBEYJR128F4292651","Toni Braxton","Tell Me"
"TRBEZEB128F4274200","Luther Vandross","I Gave It Up (When I Fell In Love)"
"TRBFBSO128F92EA29C","Angie Stone","I Wanna Thank Ya"
"TRBFCOM128F4277B06","The Delfonics","Break Your Promise"
"TRBFDYO128F429F81A","Mandrill","Third World Girl"
"TRBFFEQ128E0793856","Blackstreet","Fix"
"TRBFLOH128F42630E3","Regina Belle","You Are Everything"
"TRBFMCS128F92C2415","Kelly Rowland","Better Without You"
"TRBFMQW128F42758F0","Lynden David Hall","I Wish I Knew"
"TRBFOAL128F9305543","Millie Jackson","How Do You Feel The Morning After"
"TRBFPDW128E0788D39","Faith Evans","Catching Feelings"
"TRBFPRG128E078F4E8","K-Ci & JoJo","Love Ballad"
"TRBFQGO128F427C0D3","The Love Unlimited Orchestra","Midnight And You"
"TRBFRAL128F42AF45A","Tyrese","Hurry Up"
"TRBFTZS128F425EAAB","Wyclef Jean featuring will.i.am and Melissa Jiménez;Wyclef Jean featuring Machel Montano_ Daniela Mercury_ Black Alex_ and Djakout Mizik","Touch Your Button Carnival Jam"
"TRBFVXY12903CE2A93","Betty Davis","For My Man"
"TRBFXST128F9329043","Millie Jackson","Despair"
"TRBFYPH128F425D566","Booker T & The MG's","Michelle"
"TRBGDJT12903CD534B","The Platters","I'm Sorry"
"TRBGGOS128F9307FC5","Remy Shand","The Second One"
"TRBGJDW128F4292EDB","Alicia Keys","Karma"
"TRBGPQV128F92D04C3","Cookin' On 3 Burners","Settle The Score"
"TRBGSPX128F42AC58E","Ginuwine","Take A Chance"
"TRBGUBX128F4264058","Blackstreet","Coming Home To You"
"TRBGUJV128E078FE5D","Dru Hill","Share My World"
"TRBGZSH128F14750E4","Rufus Thomas","Walking The Dog"
"TRBHAFL128F4283DB2","Aretha Franklin","Nobody Like You"
"TRBHDSZ12903CB4A7E","Dee Dee Sharp Gamble","Breaking And Entering"
"TRBHEQU128F932BDFE","LaVern Baker","I Can't Love You Enough"
"TRBHFNJ128F428B3B4","Heather Headley","He Is"
"TRBHGIV128F4269827","Walter Jackson","My Ship Is Comin' In"
"TRBHINB128F9328ED3","Millie Jackson","Loving Arms"
"TRBHJRQ128F42797D1","Terence Trent D'Arby","Rain"
"TRBHKQY128F4276159","The Meters","Come Together"
"TRBHKYS128F4265235","Gregory Abbott","Say You Will"
"TRBHLIW128F427E04E","Bill Withers","Tender Things"
"TRBHMGZ128F426AFFA","Teena Marie","Miracles Need Wings To Fly"
"TRBHOFL128F933D998","Syreeta","Black Maybe"
"TRBHOMI128F42700BF","The Isley Brothers","Don't Say Goodnight (It's Time For Love)"
"TRBHPAQ12903CE6D3E","Vernon Burch","Get Up"
"TRBHPHW128C7196B07","Marvin Gaye","I'll Be Doggone"
"TRBHPOJ128F92F37BB","Eric Roberson","Open Your Eyes"
"TRBHPUR128F9336BD2","Ohio Players","Over The Rainbow"
"TRBHQMK128F42ACF82","Outlandish","Callin' U"
"TRBHQQL128F932551A","Parliament","Breakdown"
"TRBHRDK128E0794BC4","Laura Lee","It's Mighty Hard"
"TRBHREC128F1495DA0","Bettye Swann","I Ain't That Easy To Lose"
"TRBHRFG128F429EE6D","Percy Sledge","Love Me Tender"
"TRBHRFS128E079385E","Blackstreet","Deja's Poem"
"TRBHUSI128F4263CAE","Sharon Jones & The Dap-Kings","Pick It Up_ Lay It In The Cut"
"TRBHVEV128F425C018","Aaliyah","One In A Million"
"TRBHXMH128F42AE36F","T-Pain","Ur Not The Same Featuring Akon"
"TRBHYEH128F427F9AB","Macy Gray","Still"
"TRBIDUG128F422BC8E","Jimmy Ruffin","I'll Say Forever My Love"
"TRBIDXY128F429FCED","Booker T & The MG's","Mrs. Robinson"
"TRBIEGW12903CD0F4A","KeKe Wyatt","Weakest"
"TRBIFHK128F92D0A12","The New Mastersounds","Thirty Three"
"TRBIFIE128F92E7273","Christina Milian","Whatever U Want"
"TRBIFKO128F1463530","112 / T.I.","It's Goin' Down 2nite"
"TRBIFRW128F424A9BB","Percy Sledge","Whiter Shade Of Pale (Bonus Live Track)"
"TRBIGRY128F42597B3","Sade","All About Our Love"
"TRBIGUJ128F92D674F","Little Willie John","Leave My Kitten Alone"
"TRBIHSU128C71969B4","The Commitments","Try A Little Tenderness"
"TRBIJXE128F93030F5","Maxwell","NoOne"
"TRBIKYR128E0791582","Rihanna","Willing To Wait"
"TRBINHC128F4266254","Keith Sweat Featuring Athena Cage","Nobody  (Remastered Single Version)"
"TRBIQJE128F145FB16","Lionel Richie","Brick House"
"TRBISGN128F92D96A3","Jackson Sisters","Day In The Blue"
"TRBISPO128F930063E","Epitaph","Epitaph Movement"
"TRBIURK128F92E2309","Randy Crawford","I'd Be An Angel"
"TRBIUSM128F426E5AE","Teena Marie","Ooo La La La"
"TRBIVHT128F4270A82","Regina Belle","If I Could"
"TRBIVNF128F9350CA4","Liquid Liquid","Rubbermiro"
"TRBIYYG128F421C1C2","Terry Callier","Lean On Me"
"TRBIYZT128F933F92F","Wilson Pickett","Baby Call On Me"
"TRBJDFP128F14B1602","Aretha Franklin","Chain Of Fools"
"TRBJMLL128F92CE6FA","Rufus Thomas","Sixty Minute Man"
"TRBJMSB128F148B038","The Temptations","Christmas Everyday"
"TRBJPEI128F92F65BB","Diana Ross","Baby It's Love"
"TRBJQDI128E078F973","Erykah Badu","Bag Lady"
"TRBJQRP128F93188A9","Menahan Street Band","Make The Road By Walking"
"TRBJQZW128EF34981D","Kim Weston","Come And Get These Memories"
"TRBJSNT128F9333226","Rufus Featuring Chaka Khan","Once You Get Started"
"TRBJUFS128F428AB93","Aretha Franklin","When You Love Me Like That"
"TRBJVRP128F14674B7","Ike & Tina Turner","I Idolize You"
"TRBJXXE128F14663C3","Brass Construction","What's On Your Mind (Expression)"
"TRBJYUU128F427681E","Changing Faces","G.H.E.T.T.O.U.T. (LP Version)"
"TRBJZIR128F4282344","Omarion","In The Dark"
"TRBJZWC128F42781BD","The Jacksons","Blues Away"
"TRBKBGT128F93026F4","Joyo Velarde","Build This World"
"TRBKBNP128F4266237","Nivea","Parking Lot"
"TRBKERP128F935E3B9","Conya Doss","Sweet Love (I Don't Know)"
"TRBKFFO128F930CC52","Maysa","Love Comes Easy"
"TRBKFPM12903CE39C7","The Gap Band","Outstanding"
"TRBKHJE128F931F762","Kim Weston","Take Me In Your Arms (Rock Me A Little While)"
"TRBKIDT128F4273D8B","O'Funk'illo","Que La Voy A Liar"
"TRBKLZQ128F4262545","Ginuwine featuring Ludacris","That's How I Get Down (Featuring Ludacris)"
"TRBKMZC128F1469919","Janet Jackson","Interlude - Speaker Phone"
"TRBKOJW128F933D6FE","Aaron Neville","How Could I Help But Love You"
"TRBKPDZ128EF3499B7","Smokey Robinson & The Miracles","Yester Love"
"TRBKTGG128F42652FE","Regina Belle","This Is Love"
"TRBKTTQ128F92F928E","J. Holiday","Intro"
"TRBKUNR128F4264247","Brownstone","Party Wit Me"
"TRBKUUQ128C71962A9","Jodeci","P.I.B. 4 Play"
"TRBKWDP12903CC6D8E","Clarence Carter","Too Weak to Fight"
"TRBKXRE128F4285252","Betty Davis","Your Man My Man"
"TRBKXVN128C7196AFB","Marvin Gaye","Hitch Hike"
"TRBKYRA128F147CC4B","India.Arie","Wings Of Forgiveness"
"TRBKZFR128F4288538","Toni Braxton","You've Been Wrong"
"TRBLBKX128E078CF9B","Narada Michael Walden","Rainbow-Sky (LP Version)"
"TRBLBUL128F932277E","The Supremes","You Keep Me Hangin' On"
"TRBLCRT128F92ECF32","Smokey Robinson & The Miracles","Ooo Baby Baby"
"TRBLEWA128EF34DC8E","David Ruffin","For The Shelter Of Your Love"
"TRBLGYA128F149CB08","Marvin Gaye / Kim Weston","I Want You 'Round"
"TRBLHJG12903CA60EB","Conya Doss","So Fly"
"TRBLJCE128F9302A08","The Bamboos","Turn It Up featuring Lyrics Born"
"TRBLKER128F92FD1E1","Jill Scott","It's Love"
"TRBLMDD128E079265B","Bilal","Love Poems"
"TRBLNIK128E078889F","Mariah Carey","It's Like That"
"TRBLOOE128F4287F56","The Delfonics","La-La Means I Love You"
"TRBLOTE128F429B776","George Clinton","Atomic Dog"
"TRBLOWV128E078DF24","Erykah Badu","Certainly"
"TRBLPUK128F42597AB","Sade","Clean Heart"
"TRBLSCU128F424E7B8","The Mad Lads","So Nice"
"TRBLSLM12903CD82E9","Beyoncé","Video Phone"
"TRBLTFG128F148325C","Lionel Richie","I Call It Love"
"TRBLUCV128F93122DA","Mable John","Your Good Thing (Is About To End)"
"TRBLUOB128E078D29B","The Meters","Hand Clapping Song"
"TRBLVMN128F4272C96","Sam & Dave","You Don't Know What You Mean To Me"
"TRBLVVQ128E078A639","Leela James","Married Interlude (Album Version)"
"TRBLXOW128E0780CFD","Kelis","Scared Money"
"TRBLXZB128F145E03C","Syreeta","To Know You Is To Love You"
"TRBLZUP128F424DF08","RAMP","Deep Velvet"
"TRBMBTP128F4292986","Ciara","Ooh Baby"
"TRBMCAH128E0787354","Morris Day","Don't Wait For Me (Album Version)"
"TRBMDPO128F148C150","Neville Brothers","Junk Man"
"TRBMDWY128F9300694","Dolly Gilmore","Sweet Sweet Baby"
"TRBMEJZ128F930B13C","Hil St. Soul","We Don't Talk"
"TRBMEXQ128F9307CBA","Ernie K. Doe","Hello My Lover"
"TRBMFBS128F428B3C5","Heather Headley","Sista Girl"
"TRBMGCK128E079421D","Four Tops","Standing In The Shadows Of Love"
"TRBMHFX128F4283292","Aretha Franklin","I Wish I Didn't Love You So"
"TRBMHZK128F92E557D","Billy Paul","Brown Baby"
"TRBMKVF128E0789440","Stevie Wonder","So What The Fuss"
"TRBMLHQ128F4260C81","John Legend","So High"
"TRBMMCB128F4269475","Brass Construction","Watch Out"
"TRBMPOZ128F9304485","The Jacksons","Everybody"
"TRBMUKN128F147E7F0","Letoya","She Don't"
"TRBMVSF128F92CE736","Rufus Thomas","Itch And Scratch (Part 2)"
"TRBMXLD128F146BCF6","Soulsister","Blame You"
"TRBMXLP128E078D767","Brandy","U Don't Know Me (Like U Used To) - Remix (feat. Shaunta & Da Brat)"
"TRBNAUR12903C9ECFC","Mint Condition","Just The Man For You"
"TRBNDRV128F92F0D80","Stevie Wonder","Heaven Help Us All"
"TRBNFOW128F932CED0","The Emotions","The Best Part Of A Love Affair"
"TRBNHOK128F147EE5B","Johnnie Taylor","Toe-Hold (LP Version)"
"TRBNIJI128F42ACF89","Rick James","Give It To Me Baby"
"TRBNLJY128F930EE00","Edwin Starr","Funky Music Sho Nuff Turns Me On"
"TRBNSAR128F425A276","Lemar","I Believe In A Thing Called Love"
"TRBNSGD128F92DACD6","The Diplomats Of Solid Sound_ The Diplomettes","Trouble Me"
"TRBOANP12903CD1CAC","Ohio Players","My Neighbours"
"TRBOART128F9312A47","Amerie","Different People"
"TRBOBVG128F425ADA9","Sly & The Family Stone","Jane Is A Groupee"
"TRBODUE12903CA9896","Jessica Mauboy","Running Back Feat. Flo Rida"
"TRBOFBQ128F92DF676","The Isley Brothers","Harvest For The World"
"TRBOFYN128E078EFA7","702","Steelo"
"TRBOGIR128F92DF859","The Pasadenas","Love Thing"
"TRBOIFM128F4260584","SWV","You're Always On My Mind"
"TRBOIPE128F42645D3","Ginuwine","Two Reasons I Cry"
"TRBOJUF128F42AD416","R. Kelly","I Can't Sleep Baby (If I)"
"TRBOKXA128F425EE7F","Anita Baker","Close Your Eyes"
"TRBOKYX128F42BCC02","Destiny's Child","Now That She's Gone"
"TRBOLNB128E079391B","Fred Wesley & The J.B.'s","More Peas"
"TRBOUBJ128F4264519","The Elgins","My Love For Your Love"
"TRBOWPK128F1496A5A","Roger","I Heard It Through The Grapevine (LP Version)"
"TRBOXAB128F92DE83A","Electrik Red","On Point"
"TRBOXQR12903CC1556","Aurra","You And Me Tonight"
"TRBOYBV128F427FC29","Amerie","Like It Used To Be"
"TRBOYZX128E0792393","Blackstreet","In A Rush"
"TRBPBVF128F9336C0C","Ohio Players","Thing Called Love"
"TRBPCTF12903C9A996","Soul Clan","That's How It Feels"
"TRBPCYT128F4228986","Diana Ross","Theme From Mahogany (Do You Know Where You're Going To)"
"TRBPELB128F1495904","Bell Biv DeVoe","Something In Your Eyes"
"TRBPEMX128F42B643C","Jackson 5","Mama's Pearl"
"TRBPIMI128F931D01D","Beyoncé","Yes"
"TRBPNGV128F1465348","Bettye Swann","Today I Started Loving You Again"
"TRBPOAX128E078F6F0","Jodeci","Stay"
"TRBPPBO128EF34DE92","Eddie Kendricks","Not On The Outside"
"TRBPQEU128F426E363","MFSB","T.L.C. (Tender Lovin' Care)"
"TRBPRMY12903CBD140","Monica","Believing In Me"
"TRBPSFB128F92F3FCA","Sade","Your Love Is King"
"TRBPUSI128F931B175","Martha & The Vandellas","Dancing In The Street"
"TRBPVZJ128F427E2D9","The Ebonys","It's Forever"
"TRBPXRQ128F42965CE","Alicia Keys","When You Really Love Someone"
"TRBPYRQ128F148C446","Joe","The One For Me"
"TRBQAWT128F1495BA5","Johnny Gill","Wrap My Body Tight"
"TRBQBIS12903CA5ED6","Avani","The Waiting's Over"
"TRBQBSF128F1475129","Fontella Bass","Our Day Will Come"
"TRBQEDA128F9323005","Jill Scott","Try"
"TRBQEKR128F932F6F7","Brick & Lace","Love Is Wicked"
"TRBQEMX12903CC1BFE","Lefties Soul Connection","Organ Donor"
"TRBQFQG128F426692B","Vivian Green","What Is Love?"
"TRBQGVB128E078DF1C","Erykah Badu","Rimshot (Intro)"
"TRBQKCV128F9309754","Destiny's Child","Nasty Girl"
"TRBQPVB128F4263CA1","Sharon Jones & The Dap-Kings","Give Me A Chance"
"TRBQQEI128EF3434B8","Robin Thicke","I Need Love"
"TRBQZHZ128F4270A0C","Brick","Push Push"
"TRBREZK128F4288668","Luther Vandross","Can Heaven Wait"
"TRBRFQA128F428E8B6","Cherish","Amnesia"
"TRBRIMI128F92F037C","Taio Cruz","I Just Wanna Know"
"TRBRJCI128F425961E","Smokey Robinson","Quiet Storm"
"TRBRNRG128F4271EB2","Aretha Franklin","Lee Cross"
"TRBRPIN128F4237529","Seal","Get It Together (Acoustic Version)"
"TRBRQCX12903CAA74F","Brick","Ain't Gonna Hurt Nobody"
"TRBRQVN128F932DC7E","Alice Russell","I'm Just Here"
"TRBRTXO128F92FD17B","Jill Scott","Gettin' In The Way"
"TRBRUJQ128E07825BD","Soul II Soul","Just Right"
"TRBRVFI128F9305AA6","Alyson Williams","Just Call My Name"
"TRBRWWX128F42AC2FE","Toni Braxton","Maybe"
"TRBSDKK128F423DEFC","Otis Redding","Don't Leave Me This Way (LP Version)"
"TRBSFJC128F424CD42","Booker T & The MG's","Heads Or Tails"
"TRBSFRX128F428B642","Angela Bofill","Only Love"
"TRBSFYN128F92FD9BB","Percy Sledge","Sudden Stop"
"TRBSGQB128EF355B7C","Patti Drew","My Lover's Prayer"
"TRBSHKB128F9342685","The Drifters","Such A Night"
"TRBSIKQ128F4266B4D","Vivian Green","24 Hour Blue (Just One Of Those Days)"
"TRBSIPD12903CD2AEE","Otis Redding","Sittin' On the Dock of the Bay"
"TRBSJBZ128F14A43C7","Atlantic Starr","Send For Me"
"TRBSJUW128F421C1B4","Terry Callier","Segue #5 - Go Ahead On"
"TRBSLKV128F427A037","The Isley Brothers","(At Your Best) You Are Love"
"TRBSMDP128F92E5FCA","Aretha Franklin Duet with Luther Vandross","Doctor's Orders"
"TRBSMEL12903CBADBA","Bill Withers","Lean On Me"
"TRBSMXT128EF3431B2","Ayo","Letter By Letter"
"TRBSQQD128F9301EBD","Randy Crawford","Tender Falls The Rain"
"TRBSSGJ128F932905A","THE FATBACK BAND","Got To Learn How To Dance"
"TRBSUDG128F4259D79","Des'ree","Cool Morning"
"TRBSUUK128F4268BA1","Gladys Knight & The Pips","Friendship Train"
"TRBSWBC128F4272621","The Ebonys","I'll Try"
"TRBSWRX128F424ED5C","Kelis","No Turning Back"
"TRBSXVH128F42662EA","Ray Charles","What'd I Say"
"TRBSZWE128F4266D79","George Clinton","Mathematics"
"TRBSZZE128F42677BB","Keith Martin","Love Of My Life"
"TRBTAAM128F933ABD8","Average White Band","The Jugglers"
"TRBTIFE128F1477A3A","Jimmy Ruffin","I Could Never Love Another (After Loving You)"
"TRBTJXM128F931C2BA","Patti Austin","I'll Never Get Over You"
"TRBTKHU128F42A0E86","Jon B.","THEY DON'T KNOW"
"TRBTMDU12903D081D6","Marvin Gaye","Sad Tomorrows"
"TRBTOMP128F42824DF","John Legend","Don't You Worry 'Bout A Thing"
"TRBTRGP128F9303103","Maxwell","Changed"
"TRBTTVT128F42637B2","Gregory Abbott","Wait Until Tomorrow"
"TRBTUNI128F425EDC4","Beyoncé","Naughty Girl Medley"
"TRBTUOU128F42B01C3","Heather Headley","In My Mind"
"TRBTVRX128F4255ADA","Peggy Scott-Adams","I Intend to Take Your Place"
"TRBTVVE128F930EE58","Ne-Yo","Closer"
"TRBTWAD128F148D495","Ms. Dynamite","It Takes More"
"TRBTYEZ128F4231639","The Counts","Darling Dear"
"TRBTYHB128F4263897","Babyface","When Men Grow Old"
"TRBUBMJ128F92D1477","Ann Peebles","You Got To Feed The Fire"
"TRBUDCS128F42144BC","Blackstreet","Ooh Girl"
"TRBUDDF128F145EAFF","Raphael Saadiq","Faithful"
"TRBUIGO128F146368C","Oleta Adams","Don't Let Me Be Lonely Tonight"
"TRBUIQZ128F9322737","Smokey Robinson & The Miracles","You've Really Got A Hold On Me"
"TRBUKPE128F14525FF","Faith Evans","O Come All Ye Faithful"
"TRBUMSF128F92FFB21","John Legend","Used To Love U"
"TRBUNKU128F427BF0D","Macy Gray","When I See You"
"TRBUOHE128F4276416","Kleeer","Never Cry Again"
"TRBUQFC128F4265283","Macy Gray","Sexual Revolution"
"TRBURXW128F424ED5E","Kelis","In The Morning"
"TRBUSCY128F1493A51","Minnie Riperton","Reasons"
"TRBUVGV128EF34C7F6","Little Beaver","Funkadelic Sound"
"TRBUVRE128F42AD58F","Angie Stone","Little Boy"
"TRBUWFY128F1481ED4","Mavis Staples","A House Is Not A Home"
"TRBUXOU128F145D15A","Mica Paris","Perfect"
"TRBUXRC128F425CA62","Ohio Players","O-H-I-O"
"TRBUYKI128F92DB14A","Nneka","Suffri"
"TRBUYNQ128F92CFCF6","Robin Thicke","Ms. Harmony"
"TRBVAGC12903CBB639","Dazz Band","Let it Whip"
"TRBVATM128F932E307","Michael Jackson","Melodie"
"TRBVBGE128F92F64E2","Amy Winehouse","Some Unholy War"
"TRBVDJU128F429B770","George Clinton","Make My Funk The P-Funk"
"TRBVGQO128F42B65D7","Sunshine Anderson","Being Away"
"TRBVKGQ128F4235889","Kraak & Smaak","Mad as Hell"
"TRBVLAN128F149CB0F","Marvin Gaye / Kim Weston","It's Me"
"TRBVLIP128F148D3EE","Jesse Johnson","Black In America"
"TRBVMWP128F1480150","Don Covay","You Must Believe Me (LP Version)"
"TRBVOYV12903CF4B30","The Chi-Lites","I Want To Pay You Back"
"TRBVRFY128F93456B1","Erykah Badu","On & On"
"TRBVSWC128F4270A9B","The Emotions","Don't Ask My Neighbors"
"TRBVUAB12903CE121C","Sam Cooke","Only Sixteen"
"TRBVULI128E078A397","The Isley Brothers","I Can't Go On Sharing Your Love"
"TRBVVSX128F9326D7D","Isaac Hayes","Bumpy's Lament"
"TRBVVTW128F92FE7D9","Sam Cooke","I'll Come Running Back To You"
"TRBVWIS128F92D13F5","Ann Peebles","Heartaches Heartaches"
"TRBVYBN128F92CE6FD","Rufus Thomas","Old McDonald Had A Farm (Part 1)"
"TRBVYRR12903CC5FE3","The Chi-Lites","Oh Girl"
"TRBWABQ12903CAF533","Kindred the Family Soul","In This Life Together"
"TRBWBUV128F93344E0","Charlie Wilson","Magic"
"TRBWENJ128F425C655","Mandrill","She Ain't Lookin' Too Tough"
"TRBWGOD128F92D1976","Archie Bell & The Drells","Everybody Have A Good Time"
"TRBWHKV128F92D3F54","Midnight Star","Midas Touch"
"TRBWIKI128F932B95A","Wayne Brady","Sweetest Berry"
"TRBWKWW128F92D9F05","Kool & The Gang","Take My Heart (You Can Have It If You Want It)"
"TRBWMSD128F149F02B","The Undisputed Truth","Higher Than High"
"TRBWNFX128F427C0E1","Barry White","Staying Power"
"TRBWNPX128F42A0432","Solomon Burke","Fading Footsteps"
